date,state,url,notes
2020-04-08,SE,https://www.saude.se.gov.br/?p=39826,
2020-04-09,SE,https://www.saude.se.gov.br/?p=39835,
2020-04-10,SE,https://www.saude.se.gov.br/?p=39846,
2020-04-11,SE,https://www.saude.se.gov.br/?p=39859,
2020-04-13,SE,https://www.saude.se.gov.br/?p=39880,
2020-04-14,SE,https://www.saude.se.gov.br/?p=39942,
2020-04-15,SE,https://www.saude.se.gov.br/?p=39966,
2020-04-16,SE,https://www.saude.se.gov.br/?p=40012,
2020-04-17,SE,https://www.saude.se.gov.br/?p=40057,
2020-03-14,RO,http://www.rondonia.ro.gov.br/boletim-diario-sobre-notificacoes-do-coronavirus-em-rondonia/,
2020-03-15,RO,http://www.rondonia.ro.gov.br/ii-boletim-diario-sobre-notificacoes-do-coronavirus-em-rondonia/,
2020-03-16,RO,http://www.rondonia.ro.gov.br/iii-boletim-diario-sobre-notificacoes-do-coronavirus-em-rondonia/,
2020-03-17,RO,http://www.rondonia.ro.gov.br/boletim-diario-sobre-notificacoes-do-coronavirus-em-rondonia-2/,
2020-03-18,RO,http://www.rondonia.ro.gov.br/edicao-5-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-03-20,RO,http://www.rondonia.ro.gov.br/edicao-8-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-03-21,RO,http://www.rondonia.ro.gov.br/edicao-9-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-03-22,RO,http://www.rondonia.ro.gov.br/edicao-10-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-03-24,RO,http://www.rondonia.ro.gov.br/ministerio-da-saude-muda-plataforma-de-informacoes-e-altera-rotina-de-envio-de-dados-sobre-coronavirus-em-rondonia/,
2020-03-24,RO,http://www.rondonia.ro.gov.br/sesau-divulga-dois-novos-casos-de-covid-19-em-rondonia/,
2020-03-25,RO,http://www.rondonia.ro.gov.br/edicao-11-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-03-26,RO,http://www.rondonia.ro.gov.br/edicao-12-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-03-27,RO,http://www.rondonia.ro.gov.br/edicao-13-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-03-28,RO,http://www.rondonia.ro.gov.br/edicao-14-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-03-29,RO,http://www.rondonia.ro.gov.br/edicao-15-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-03-30,RO,http://www.rondonia.ro.gov.br/edicao-16-boletim-diario-sobre-coronavirus-em-rondonia/,"Nesta edição do boletim, a secretaria passo a não identificar os casos e nem os óbitos por município. Justificam que é devido a intregração do sistema. A informação foi divulgada em coletiva de impresa (https://www.rondoniagora.com/geral/governo-confirma-morte-de-idosa-por-coronavirus-em-rondonia). Ainda que de forma confusa, tudo indica que o óbito ocorreu em Porto Velho e o mesmo também virou um novo caso, já que estavam esperando pelo resultado do teste. O outro caso ocorreu em Jaru"
2020-03-31,RO,http://www.rondonia.ro.gov.br/edicao-17-boletim-diario-sobre-coronavirus-em-rondonia/,Secretaria passo a não identificar os casos e nem os óbitos por município. Assim que o secretário ou alguma fonte oficial se pronunciar sobre o município a tabela será revisada. Município específicado em publicação do dia 31/03/2020 na página: https://www.facebook.com/agevisa.ro/
2020-04-01,RO,http://www.rondonia.ro.gov.br/edicao-18-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-02,RO,http://www.rondonia.ro.gov.br/edicao-19-boletim-diario-sobre-coronavirus-em-rondonia/,Município especificado em: https://www.facebook.com/agevisa.ro/
2020-04-03,RO,http://www.rondonia.ro.gov.br/edicao-20-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-04,RO,http://www.rondonia.ro.gov.br/edicao-21-boletim-diario-sobre-coronavirus-em-rondonia/,Município especificado em: https://www.facebook.com/agevisa.ro/
2020-04-05,RO,http://www.rondonia.ro.gov.br/edicao-22-boletim-diario-sobre-coronavirus-em-rondonia/,"Municípios especificados em: https://www.facebook.com/agevisa.ro/. Live ""Novo Decreto Coronavírus - Rondônia"" a partir de 01:11:12"
2020-04-06,RO,http://www.rondonia.ro.gov.br/edicao-23-boletim-diario-sobre-coronavirus-em-rondonia/,https://www.facebook.com/agevisa.ro/
2020-04-07,RO,http://www.rondonia.ro.gov.br/edicao-24-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-08,RO,http://www.rondonia.ro.gov.br/edicao-25-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-09,RO,http://www.rondonia.ro.gov.br/edicao-26-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-10,RO,http://www.rondonia.ro.gov.br/edicao-27-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-11,RO,http://www.rondonia.ro.gov.br/edicao-28-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-12,RO,http://www.rondonia.ro.gov.br/edicao-29-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-14,RO,http://www.rondonia.ro.gov.br/edicao-30-boletim-diario-sobre-coronavirus-em-rondonia/,Não foi publicado boletim no dia 13
2020-04-15,RO,http://www.rondonia.ro.gov.br/edicao-31-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-16,RO,http://www.rondonia.ro.gov.br/edicao-32-boletim-diario-sobre-coronavirus-em-rondonia/,
2020-04-17,RO,http://www.rondonia.ro.gov.br/edicao-33-boletim-diario-sobre-coronavirus-em-rondonia/,Obs. boletim alterou um caso de Alto Paraíso para Buriti. Foi corrigido os dados do dia 16.
2020-01-30,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/821-boletim-epidemiologico-coronavirus-001-2020?start=50,
2020-01-31,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/822-boletim-epidemiologico-coronavirus-002-2020?start=50,
2020-02-01,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/823-boletim-epidemiologico-coronavirus-003-2020?start=50,
2020-02-02,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/824-boletim-epidemiologico-coronavirus-004-2020,
2020-02-03,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/825-boletim-epidemiologico-coronavirus-005-2020,
2020-02-04,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/826-boletim-epidemiologico-coronavirus-006-2020,
2020-02-05,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/832-boletim-epidemiologico-coronavirus-007-2020,
2020-02-06,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/835-boletim-epidemiologico-coronavirus-008-2020,
2020-02-07,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/836-boletim-epidemiologico-coronavirus-009-2020,
2020-02-08,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/837-boletim-epidemiologico-coronavirus-010-2020,
2020-02-09,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/838-boletim-epidemiologico-coronavirus-011-2020,
2020-02-10,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/845-boletim-epidemiologico-coronavirus-012-2020,
2020-02-11,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/846-boletim-epidemiologico-coronavirus-013-2020,
2020-02-12,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/858-boletim-epidemiologico-coronavirus-014-2020,
2020-02-13,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/922-boletim-epidemiologico-coronavirus-015-2020,
2020-02-14,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/926-boletim-epidemiologico-coronavirus-016-2020,
2020-02-15,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/927-boletim-epidemiologico-coronavirus-017-2020,
2020-02-16,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/928-boletim-epidemiologico-coronavirus-018-2020,
2020-02-17,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/932-boletim-epidemiologico-coronavirus-019-2020,
2020-02-18,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/933-boletim-epidemiologico-coronavirus-020-2020,
2020-02-19,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/934-boletim-epidemiologico-coronavirus-021-2020,
2020-02-20,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/942-boletim-epidemiologico-coronavirus-022-2020,
2020-02-21,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/944-boletim-epidemiologico-coronavirus-023-2020,
2020-02-23,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/945-boletim-epidemiologico-coronavirus-024-2020,
2020-02-24,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/946-boletim-epidemiologico-coronavirus-025-2020,
2020-02-25,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/947-boletim-epidemiologico-coronavirus-026-2020,
2020-02-26,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/948-boletim-epidemiologico-coronavirus-027-2020,
2020-02-27,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/949-boletim-epidemiologico-coronavirus-028-2020,
2020-02-28,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/997-boletim-epidemiologico-coronavirus-029-2020,
2020-02-29,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1000-boletim-epidemiologico-coronavirus-030-2020,
2020-03-01,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1001-boletim-epidemiologico-coronavirus-031-2020,
2020-03-02,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1002-boletim-epidemiologico-coronavirus-032-2020,
2020-03-03,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1006-boletim-epidemiologico-coronavirus-033-2020,
2020-03-04,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1014-boletim-epidemiologico-coronavirus-035-2020,
2020-03-05,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1018-boletim-epidemiologico-coronavirus-036-2020,
2020-03-06,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1019-boletim-epidemiologico-coronavirus-037-2020,
2020-03-07,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1020-boletim-epidemiologico-coronavirus-038-2020,
2020-03-08,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1021-boletim-epidemiologico-coronavirus-039-2020,
2020-03-09,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1023-boletim-epidemiologico-coronavirus-040-2020,
2020-03-10,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1026-boletim-epidemiologico-coronavirus-041-2020,
2020-03-11,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1028-boletim-epidemiologico-coronavirus-042-2020,
2020-03-12,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1031-boletim-epidemiologico-coronavirus-043-2020,
2020-03-13,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1032-boletim-epidemiologico-coronavirus-044-2020,
2020-03-14,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1033-boletim-epidemiologico-coronavirus-045-2020,
2020-03-15,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1034-boletim-epidemiologico-coronavirus-046-2020,
2020-03-16,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1035-boletim-epidemiologico-coronavirus-047-2020,
2020-03-17,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1038-boletim-epidemiologico-coronavirus-048-2020,
2020-03-18,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1039-boletim-epidemiologico-coronavirus-049-2020,
2020-03-19,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1042-boletim-epidemiologico-coronavirus-050-2020,
2020-03-20,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1044-boletim-epidemiologico-coronavirus-051-2020,
2020-03-21,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1045-boletim-epidemiologico-coronavirus-052-2020,
2020-03-22,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1046-boletim-epidemiologico-coronavirus-053-2020,
2020-03-23,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1047-boletim-epidemiologico-coronavirus-054-2020,
2020-03-24,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1052-boletim-epidemiologico-coronavirus-055-2020,
2020-03-25,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1054-boletim-epidemiologico-coronavirus-056-2020,
2020-03-26,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1055-boletim-epidemiologico-coronavirus-057-2020,
2020-03-27,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1063-boletim-epidemiologico-coronavirus-058-2020,
2020-03-28,RR,https://roraimacontraocorona.rr.gov.br/winner/mapa.xhtml,
2020-03-29,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1065-boletim-epidemiologico-coronavirus-060-2020,
2020-03-30,RR,https://roraimacontraocorona.rr.gov.br/winner/mapa.xhtml,
2020-03-31,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1088-boletim-epidemiologico-coronavirus-062-2020,
2020-04-01,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1090-boletim-epidemiologico-coronavirus-063-2020,
2020-04-02,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1168-boletim-epidemiologico-coronavirus-064-2020,
2020-04-03,RR,https://roraimacontraocorona.rr.gov.br/winner/mapa.xhtml,
2020-04-04,RR,https://roraimacontraocorona.rr.gov.br/winner/mapa.xhtml,Atualização do painel: 4/4/2020 17:44:09
2020-04-05,RR,https://roraimacontraocorona.rr.gov.br/winner/mapa.xhtml,
2020-04-06,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1180-boletim-epidemiologico-coronavirus-068-2020,
2020-04-07,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1183-boletim-epidemiologico-coronavirus-069-2020,
2020-04-08,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1187-boletim-epidemiologico-coronavirus-070-2020,
2020-04-09,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1191-boletim-epidemiologico-coronavirus-071-2020,
2020-04-10,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1192-boletim-epidemiologico-coronavirus-072-2020,
2020-04-11,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1193-boletim-epidemiologico-coronavirus-073-2020,
2020-04-12,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1194-boletim-epidemiologico-coronavirus-074-2020,
2020-04-13,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1196-boletim-epidemiologico-coronavirus-075-2020,
2020-04-14,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1198-boletim-epidemiologico-coronavirus-076-2020,
2020-04-15,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1201-boletim-epidemiologico-coronavirus-077-2020,
2020-04-16,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1203-boletim-epidemiologico-coronavirus-078-2020,
2020-04-17,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1204-boletim-epidemiologico-coronavirus-079-2020,
2020-02-28,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_28022020.pdf,
2020-03-01,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_01032020__1.pdf,
2020-03-02,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_02032020__2.pdf,
2020-03-03,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_03032020.pdf,
2020-03-04,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_04032020.pdf,
2020-03-05,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_05032020.pdf,
2020-03-06,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_06032020.pdf,
2020-03-09,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_09032020_2.pdf,
2020-03-10,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_10032020.pdf,
2020-03-11,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_11032020.pdf,
2020-03-12,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_12032020.pdf,
2020-03-13,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_13032020.pdf,
2020-03-16,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_16032020.pdf,
2020-03-17,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_17032020.pdf,
2020-03-18,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_18032020.pdf,A Sesa informa que o caso confirmado ontem (17/3) no município de Pinhais foi retificado e considerado como Curitiba visto que a notificação do paciente foi feita na capital paranaense.
2020-03-19,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_19032020.pdf,
2020-03-20,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_20032020.pdf,
2020-03-21,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_21032020.pdf,
2020-03-22,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_22032020.pdf,
2020-03-23,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_23032020.pdf,
2020-03-24,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_24032020.pdf,
2020-03-25,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_25032020.pdf,
2020-03-26,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA26032020.pdf,
2020-03-27,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_27032020.pdf,
2020-03-28,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_28032020.pdf,Redução de confirmados em Colombo: http://portal.colombo.pr.gov.br/covid-19-colombo-tem-zero-casos-confirmados-os-2-positivos-sao-de-outros-municipios/
2020-03-29,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_29032020.pdf,
2020-03-30,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_30032020.pdf,
2020-03-31,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_31032020.pdf,
2020-04-01,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_01042020.pdf,Um caso confirmado da Venezuela foi transferido para o município de Goioerê. De acordo com a investigação foi confirmado que residente em Goioerê.
2020-04-02,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_02042020.pdf,"Três casos confirmados de Curitiba foram transferidos para os municípios de Paranaguá, Ponta Grossa e São Paulo. De acordo com a investigação foi confirmado que residem em Paranaguá, Ponta Grossa e São Paulo."
2020-04-03,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_03042020.pdf,
2020-04-03,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_03042020_2.pdf,Houve uma segunda atualização no dia 03/04/2020 17h
2020-04-04,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_04042020.pdf,O caso confirmado de Quatro Barras foi transferido para o município de Curitiba. De acordo com a investigação foi confirmado que reside em Curitiba.
2020-04-05,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_05042020.pdf,Um caso confirmado de Colombo foi transferido para o município de Curitiba. Um caso confirmado de Campina Grande do Sul foi transferido para o município de Colombo.
2020-04-06,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_06042020.pdf,
2020-04-07,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_07042020.pdf,
2020-04-08,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_08042020.pdf,
2020-04-09,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_09042020.pdf,"Um caso confirmado de Paranaguá, foi transferido para o município de Natal/RN. De acordo com a investigação foi confirmado que reside em Natal/RN"
2020-04-10,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_10042020.pdf,"Um caso confirmado da Lapa, foi transferido para o município de Araucária. De acordo com a investigação foi confirmado que reside em Araucária. Um caso confirmado da Fazenda Rio Grande, foi transferido para o município de Curitiba. De acordo com a investigação foi confirmado que reside em Curitiba."
2020-04-11,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_11042020.pdf,"Após investigação pelo município de Campo Largo, dois casos confirmados por laboratório privado foram descartados."
2020-04-12,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_12042020.pdf,
2020-04-13,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_13042020.pdf,"Três casos confirmados em Curitiba foram transferidos. Dois para o município de São José dos Pinhais e um para o município de Colombo. Um caso confirmado de Londrina foi transferido para o município de Marumbi e um caso confirmado em Paiçandu foi transferido para o município de Maringá. De acordo com as investigações, foi confirmado que os pacientes residiam em municípios diferentes de onde foram notificados inicialmente."
2020-04-14,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_14042020.pdf,
2020-04-15,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_15042020.pdf,"Alteração em Londrina, 75 para 74 confirmados. Paiçandu com 0 para consistência no histórico."
2020-04-16,PR,http://www.saude.pr.gov.br/arquivos/File/CORONA_16042020.pdf,"Alteração em Cascavel, 60 para 59 confirmados. Fazenda Rio Grande 7 para 5 confirmados. Paiçandu com 0 para consistência no histórico. São João do Caiuá passou a ter 0."
2020-04-17,PR,http://www.saude.pr.gov.br/arquivos/File/INFORME_EPIDEMIOLOGICO_17_04_2020.pdf,
2020-02-27,PA,http://www.saude.pa.gov.br/2020/03/27/sespa-confirma-mais-dois-casos-positivos-para-covid-19/,
2020-02-28,PA,http://www.saude.pa.gov.br/2020/02/28/nota-de-informativa-coronavirus/,
2020-03-01,PA,http://www.saude.pa.gov.br/2020/03/01/nota-informativa-coronavirus/,
2020-03-02,PA,http://www.saude.pa.gov.br/2020/03/02/nota-informativa-coronavirus-2/,
2020-03-03,PA,http://www.saude.pa.gov.br/2020/03/03/nota-informativa-coronavirus-3/,
2020-03-04,PA,http://www.saude.pa.gov.br/2020/03/04/nota-informativa-coronavirus-4/,
2020-03-05,PA,http://www.saude.pa.gov.br/2020/03/05/nota-informativa-coronavirus-5/,
2020-03-06,PA,http://www.saude.pa.gov.br/2020/03/06/nota-informativa-coronavirus-6/,
2020-03-07,PA,http://www.saude.pa.gov.br/2020/03/07/nota-informativa-coronavirus-7/,
2020-03-08,PA,http://www.saude.pa.gov.br/2020/03/08/nota-informativa-coronavirus-8/,
2020-03-09,PA,http://www.saude.pa.gov.br/2020/03/09/nota-informativa-coronavirus-9/,
2020-03-10,PA,http://www.saude.pa.gov.br/2020/03/10/nota-informativa-coronavirus-10/,
2020-03-11,PA,http://www.saude.pa.gov.br/2020/03/11/nota-informativa-coronavirus-11/,
2020-03-12,PA,http://www.saude.pa.gov.br/2020/03/12/nota-informativa-coronavirus-12/,
2020-03-13,PA,http://www.saude.pa.gov.br/2020/03/13/nota-informativa-coronavirus-13/,
2020-03-14,PA,http://www.saude.pa.gov.br/2020/03/14/nota-informativa-coronavirus-14/,
2020-03-15,PA,http://www.saude.pa.gov.br/2020/03/15/nota-informativa-coronavirus-15/,
2020-03-16,PA,http://www.saude.pa.gov.br/2020/03/16/nota-informativa-coronavirus-16/,
2020-03-17,PA,http://www.saude.pa.gov.br/2020/03/17/nota-informativa-coronavirus-17/,
2020-03-18,PA,http://www.saude.pa.gov.br/2020/03/18/boletim-informativo-coronavirus/,
2020-03-19,PA,http://www.saude.pa.gov.br/2020/03/19/boletim-informativo-coronavirus-2/,
2020-03-20,PA,http://www.saude.pa.gov.br/2020/03/20/boletim-informativo-coronavirus-3/,
2020-03-21,PA,http://www.saude.pa.gov.br/2020/03/21/nota-informativa-coronavirus-18/,
2020-03-22,PA,http://www.saude.pa.gov.br/2020/03/22/nota-informativa-coronavirus-19/,
2020-03-23,PA,http://www.saude.pa.gov.br/2020/03/23/nota-informativa-coronavirus-20/,
2020-03-24,PA,http://www.saude.pa.gov.br/2020/03/24/nota-informativa-coronavirus-23/,
2020-03-25,PA,http://www.saude.pa.gov.br/2020/03/25/nota-informativa-coronavirus-24/,
2020-03-26,PA,http://www.saude.pa.gov.br/2020/03/26/nota-informativa-coronavirus-25/,
2020-03-27,PA,http://www.saude.pa.gov.br/2020/03/27/nota-informativa-coronavirus-27/,
2020-03-27,PA,http://www.saude.pa.gov.br/2020/03/27/sespa-confirma-mais-dois-casos-positivos-para-covid-19/,
2020-03-27,PA,http://www.saude.pa.gov.br/2020/03/27/nota-informativa-coronavirus-28/,Entre as duas publicação do dia foi publicada uma nota no Twitter (https://twitter.com/SespaPara/status/1243637715905716229) falando sobre o local do caso adicional
2020-03-28,PA,https://twitter.com/SespaPara/status/1243876609322618880,9h - Um caso em parauapebas
2020-03-28,PA,https://twitter.com/SespaPara/status/1243981567577505792,16:21 - Um caso em Belém
2020-03-29,PA,https://twitter.com/SespaPara/status/1244278776554557441,
2020-03-29,PA,https://twitter.com/SespaPara/status/1244347864093986816,"Novo caso, 16h37"
2020-03-29,PA,https://twitter.com/SespaPara/status/1244367593718325248,Casos por município
2020-03-29,PA,https://twitter.com/SespaPara/status/1244391135654617088,"Mais um caso, 19:30"
2020-03-30,PA,https://twitter.com/SespaPara/status/1244633671845457923,Município do caso: https://twitter.com/SespaPara/status/1244630972349513728
2020-03-30,PA,https://twitter.com/SespaPara/status/1244738338810191882,Adiciona 4 casos
2020-03-30,PA,https://twitter.com/SespaPara/status/1244742673220669440,Adiciona 2 casos
2020-03-31,PA,https://twitter.com/SespaPara/status/1244975699863076870,
